0,-1.930675,-1.614739,-1.678398,-2.000000,0.000000
1,-1.216684,-1.239712,-1.237358,-1.926997,-1.782680
2,-0.795251,-0.903916,-0.868347,-1.888939,-1.859267
3,-0.759651,-0.491531,-1.446436,-1.953600,-1.924916
4,-0.894344,-0.895233,-1.284435,-2.067212,-2.028771
5,-1.339090,-0.748876,-0.748876,-1.853911,-1.933824
6,-0.965086,-1.105376,-1.207689,-1.950864,-1.954993
7,-1.282905,-0.899706,-0.535152,-1.804457,-1.892820
8,-0.714022,-0.818257,-0.898595,-1.934965,-1.928884
9,-0.498195,-0.528688,-0.433096,-1.939529,-1.946353
10,-0.558444,-1.116684,-1.066828,-2.038547,-2.012903
11,-1.267305,-0.847666,-0.324464,-1.763514,-1.898009
12,-0.961051,-0.336996,-0.336996,-1.958104,-1.942986
13,-1.451481,-1.052797,-1.042425,-2.131426,-2.050724
14,-1.476297,-1.094175,-0.268122,-1.761508,-1.893339
15,-0.894377,-0.738405,-0.750398,-1.862157,-1.882313
16,-0.029148,-0.522282,-0.212648,-1.986817,-1.948029
17,0.047046,-0.142856,-0.142856,-2.016569,-1.999393
18,-0.286192,0.118822,0.058023,-2.159903,-2.069894
19,-0.022485,0.129233,-0.121671,-2.173652,-2.145267
20,0.019679,-0.150215,0.065113,-2.139875,-2.130641
21,0.032074,0.081751,-0.100396,-2.030975,-2.070614
22,0.907615,0.622996,0.605933,-2.159700,-2.130563
23,0.444512,0.812934,-0.076272,-2.324707,-2.214750
24,0.728168,0.151963,0.151963,-2.319833,-2.271032
25,0.880409,0.034433,-0.152111,-2.069325,-2.157704
26,-0.420731,-0.370444,0.072658,-2.105679,-2.107974
27,-1.384094,-0.750243,0.041100,-1.969004,-2.028158
28,-1.030210,-0.901569,-0.745383,-1.895728,-1.968424
29,-0.444236,-0.498959,-0.587415,-1.880964,-1.921111
30,-0.730741,-0.562891,0.056267,-2.058358,-2.008956
31,-0.963184,-1.024066,-1.051400,-1.963800,-2.000662
32,-1.113256,-0.872671,-0.853497,-1.803814,-1.891368
33,-1.346932,-1.474391,-0.734705,-1.928578,-1.933616
34,-1.981057,-1.681077,-1.678370,-1.699772,-1.822867
35,-1.489128,-1.212561,-0.547101,-1.708006,-1.779988
36,-1.281150,-1.646598,-1.646598,-1.913963,-1.872674
37,-1.147020,-1.068265,-1.038654,-1.667114,-1.773613
38,-0.749195,-0.884258,-0.871981,-1.956398,-1.897057
39,-0.810261,-0.538739,-1.046014,-1.931805,-1.934317
40,-1.016649,-0.814204,-0.845907,-2.036419,-2.004577
41,-0.719240,-0.836096,-0.784935,-1.880758,-1.945831
42,-0.509165,-0.962346,-0.792353,-1.919557,-1.951666
43,-0.214309,-0.502224,-0.578860,-1.874105,-1.919101
44,0.408185,0.235239,0.235239,-2.051845,-2.002957
45,0.957918,0.515852,0.743612,-2.264177,-2.166072
46,1.460494,0.743431,1.026781,-2.264633,-2.211958
47,1.762474,1.557237,1.532679,-2.297484,-2.250232
48,1.120847,1.754788,1.350055,-2.618812,-2.413918
49,0.750448,1.162171,0.969257,-2.536233,-2.460462
50,0.503755,0.463042,1.009017,-2.277263,-2.329182
51,-0.917022,-0.045734,0.863078,-2.109450,-2.208730
52,-1.510087,-0.133210,-0.133210,-2.021964,-2.101955
53,-0.641434,-0.272755,-0.137963,-2.040621,-2.067489
54,-0.749609,-1.007576,-0.972132,-2.023254,-2.054213
55,-0.437806,-0.641415,-0.084289,-1.764048,-1.921253
56,-0.282426,-0.365500,-0.068288,-2.017564,-1.973072
57,0.018452,-0.557962,-0.443457,-2.061430,-2.028954
58,-0.655519,-0.110977,0.007682,-1.947967,-2.006421
59,-0.060721,0.363258,-0.123137,-2.159212,-2.072986
60,-0.279545,-0.131239,-0.107580,-2.256376,-2.178958
61,-0.065167,-0.294697,-0.311953,-2.002174,-2.081440
62,-0.395706,-0.585064,-0.090016,-2.015420,-2.037505
63,0.158767,-0.155548,-0.139251,-1.933831,-1.969332
64,0.288271,-0.137463,-0.070819,-2.141262,-2.065194
65,0.863517,0.312135,0.391173,-2.078398,-2.076262
66,1.195579,0.157752,0.313267,-2.228127,-2.171393
67,1.503225,0.948781,0.268691,-2.117086,-2.139358
68,1.729682,1.582566,1.614188,-2.442413,-2.293622
69,1.443890,2.033860,1.402124,-2.545525,-2.440424
70,1.090456,1.331727,1.042194,-2.617395,-2.514033
71,0.606560,0.220439,1.072170,-2.289737,-2.363419
72,0.426602,0.640147,0.489490,-1.987171,-2.161854
73,-0.246994,0.227085,0.337782,-2.317429,-2.226561
74,-0.097063,0.208495,0.259812,-2.092010,-2.149538
75,0.122260,0.363455,0.309355,-2.145377,-2.147863
76,-0.287050,0.352836,0.326525,-2.213402,-2.179054
77,-0.663213,0.188399,0.001492,-2.181190,-2.182899
78,-1.660290,-0.385853,0.256036,-2.131571,-2.157249
79,-1.678872,-1.085154,-1.344950,-1.920935,-2.042992
80,-1.658228,-1.875606,-1.747294,-1.778930,-1.918401
81,-1.261500,-1.616689,-1.577712,-1.566382,-1.735145
82,-1.154054,-1.502498,-0.677859,-1.779529,-1.773428
83,0.003092,-0.177054,-0.183123,-1.799168,-1.795723
84,-0.436375,-0.017974,-0.111067,-2.286564,-2.080328
85,-0.652671,-0.019983,-0.116284,-2.122483,-2.101923
86,-1.565667,-1.374319,-1.374319,-2.101789,-2.108368
87,-1.432340,-1.148018,-1.329803,-1.617811,-1.839917
88,-1.830305,-1.378469,-1.049697,-1.886667,-1.876864
89,-2.463602,-1.822238,-0.902599,-1.764458,-1.833753
90,-2.641995,-2.764601,-2.764601,-1.628102,-1.754887
91,-1.104150,-1.423987,-1.417715,-1.386755,-1.574584
92,-1.428986,-0.915493,-0.915493,-1.971083,-1.824185
93,-1.940359,-1.847760,-0.789504,-1.997825,-1.925056
94,-2.025386,-1.844142,-1.920743,-1.564279,-1.755915
95,-2.061453,-1.965572,-1.595651,-1.682537,-1.728466
96,-2.568753,-1.489206,-1.340242,-1.647206,-1.718163
97,-1.598424,-1.026818,-1.346242,-1.848058,-1.816899
98,-0.723529,-1.480600,-1.480600,-1.959487,-1.901749
